geneSymbol,log2FC,p_value,FDR,type
HNG_036624,-0.12469191852263056,0.22154495581906114,0.7036204387657211,NS
Tbx22,0.11430033741262116,0.2216730628712675,0.7039687317738789,NS
HNG_016699,-0.0576970235930665,0.2217429189582417,0.7041319942162882,NS
Gm12788,0.16257956977940652,0.22177367784227384,0.7041710888866475,NS
HAG_023255,-0.3017155069400914,0.22187164771905682,0.7044235662257204,NS
HNG_029199,-0.0701848271241029,0.22191464189061322,0.7045014729082242,NS
Ccr9,0.4045735568217821,0.22196397961683767,0.704599503528809,NS
2900097C17Rik,0.1800882374795698,0.22205231929397878,0.7048213148253583,NS
Prss51,-0.026265872349915148,0.22234274709742888,0.7051568080926434,NS
HNG_019426,-0.17814041548613546,0.22220396093454556,0.7051568080926434,NS
Polr2k,-0.17369284882974023,0.22231163306020815,0.7051568080926434,NS
Gm6444,0.08768840296377653,0.22218772074259618,0.7051568080926434,NS
HNG_003604,0.09940548687904127,0.2222957805622725,0.7051568080926434,NS
Gm16391,-0.04203923397026339,0.2222744425985538,0.7051568080926434,NS
Abhd16a,-0.10283071593887527,0.22228984738493876,0.7051568080926434,NS
Sik3,-0.18909790718653685,0.2222944964917313,0.7051568080926434,NS
Gm15703,-0.07223803186965064,0.2223114969443274,0.7051568080926434,NS
Trps1,-0.14674724861441035,0.22234088346787906,0.7051568080926434,NS
HNG_027986,0.08494371822743169,0.22239235462168197,0.7052159763918953,NS
1700049E17Rik1,-0.06626234154481765,0.22246038265900578,0.7052159763918953,NS
HAG_020193,0.10661256775714478,0.22247595242867502,0.7052159763918953,NS
Gm17699,-0.06625911045715528,0.22248658171729432,0.7052159763918953,NS
HNG_015063,0.18722844525807592,0.22243710470661354,0.7052159763918953,NS
HAG_031666,0.17836840320759273,0.22249072628333844,0.7052159763918953,NS
7SK.129,-0.19736759916047586,0.22242037346668,0.7052159763918953,NS
Ccar1,-0.2871401725155831,0.22251786702113477,0.7052434423721984,NS
Arhgap39,-0.3314071160873304,0.22270858991307454,0.7057893145838009,NS
Itgal,-0.6015649277901849,0.2228488451122586,0.7059407564834137,NS
Npepps,0.07392108893508453,0.22284852670869268,0.7059407564834137,NS
Akap14,-0.03346389308339001,0.2228166221895395,0.7059407564834137,NS
Spcs1,0.14564399823174057,0.2228146565489351,0.7059407564834137,NS
HAG_029975,0.07209555737742698,0.22283879460573952,0.7059407564834137,NS
Zgpat,-0.3126304881432169,0.22290171981756854,0.70604965968602,NS
Col6a4,0.03251197474329842,0.22302459953837314,0.7062127623142519,NS
Gm1862,0.21161794770607978,0.22304688729506486,0.7062127623142519,NS
Aff3,-0.2062802907097545,0.22310411575629188,0.7062127623142519,NS
HND_002850,-0.03371210580289864,0.22301156962231433,0.7062127623142519,NS
1700061G19Rik,-0.12103534365939828,0.22310838972043504,0.7062127623142519,NS
Zdhhc15,0.13370897324582742,0.22305511326161967,0.7062127623142519,NS
HAG_036391,0.06030534684961797,0.22311971899585764,0.7062127623142519,NS
HNG_023263,0.07278170335927173,0.22301658750900633,0.7062127623142519,NS
Nhsl2,0.18361154231555954,0.2231138158148505,0.7062127623142519,NS
HNG_045446,-0.049132635736058465,0.2231413236406277,0.7062225856902447,NS
Gnl3,-0.24905102575563198,0.22318696773843083,0.7063084838759228,NS
AK042353,-0.09618837953638726,0.2233131304788257,0.7065179969385464,NS
HNG_012779,-0.09066516314250794,0.22332358362696914,0.7065179969385464,NS
Prrc2c,-0.3985150405711515,0.22332720714294516,0.7065179969385464,NS
Mypn,-0.0660441986778967,0.22327289858245059,0.7065179969385464,NS
Hps6,0.21225713609516728,0.22341157833507952,0.7066410470071234,NS
HNG_023949,0.047219322375155484,0.22340032148600544,0.7066410470071234,NS
BC029214,0.08299716569197102,0.22343167144150922,0.7066410470071234,NS
Phc1,-0.1898187278639334,0.22344015082720262,0.7066410470071234,NS
Ankrd24,-0.3160458287352843,0.2234805673322081,0.7067103153181218,NS
Smu1,0.07994204052007525,0.22358473976548296,0.7068055226772684,NS
Bicd2,-0.26503345257652544,0.22354938485186523,0.7068055226772684,NS
Ppp1r12a,-0.2749091204688865,0.22355032633238217,0.7068055226772684,NS
Bdh1,0.10629455326865189,0.22356957305407604,0.7068055226772684,NS
Trp63,-0.04195211892968442,0.22360484739086087,0.7068105527164575,NS
Rasgrp4,-0.2259828111920381,0.22375374106424686,0.7072226383956638,NS
Mmd,0.23315462905515805,0.22379727154242912,0.7072485458989892,NS
Tlr11,-0.05710406186561021,0.22379899365801872,0.7072485458989892,NS
Gm11686,0.21332285035703846,0.2238613082216539,0.7073869087282262,NS
Bok,0.1476388039457266,0.22392565285763094,0.7075316630147743,NS
Elf2,-0.05557935883128362,0.22404752039313736,0.7078581318032477,NS
Trpc3,0.032318813170017335,0.22408082029324528,0.7079047481779159,NS
HNG_030088,0.26621105123828914,0.2241020838089629,0.7079132151210463,NS
HAG_003719,0.19991045203291158,0.22412059113323496,0.7079132151210463,NS
Mtap1a,0.20969437397445567,0.22414172056504808,0.7079213765852238,NS
HAG_034250,0.13172674272961515,0.22424770392013052,0.7079572901384226,NS
HND_000789,0.059732219115743806,0.22422303980857258,0.7079572901384226,NS
Kif5b,-0.1957209030601863,0.22425799285078007,0.7079572901384226,NS
HAG_011929,-0.1903769877470074,0.22426811436921854,0.7079572901384226,NS
Phpt1,0.18133907999524457,0.22418600195916186,0.7079572901384226,NS
Slc16a4,0.21321808744272785,0.22428291705029718,0.7079572901384226,NS
HAG_027507,0.27178895990374397,0.2242712759728954,0.7079572901384226,NS
Gm8420,0.24402185751380578,0.22435338730880475,0.7081211758187279,NS
AK184713,0.060439468416263936,0.22439997076647067,0.7081888446012947,NS
Adcy2,-0.15568348808890253,0.22442550700857228,0.7081888446012947,NS
Eif3e,0.25956189471647484,0.22443048446876931,0.7081888446012947,NS
Trip11,-0.35877516814562593,0.22446323876612387,0.7082336543379468,NS
Sidt1,0.21008106725997466,0.22462338504789084,0.7085632471736294,NS
Riok1,-0.13553892777159593,0.22461903939949682,0.7085632471736294,NS
C030034I22Rik,0.18134251221590025,0.2246041110126857,0.7085632471736294,NS
Zc3h3,-0.13556057736733385,0.22469312309521658,0.7086490358408838,NS
Phkg2,-0.14700355300337975,0.22470627501357168,0.7086490358408838,NS
HAG_030016,-0.19295070388811908,0.2246978116917727,0.7086490358408838,NS
Caskin2,-0.2628501272629409,0.22473982068522813,0.7086962771744344,NS
Itga10,-0.394394766305469,0.2248049095241883,0.7087064793503316,NS
"Gm12191,Rpl30",0.23706521454107943,0.2248257710327658,0.7087064793503316,NS
Gm7381,-0.06648035955327758,0.22477289367455813,0.7087064793503316,NS
Eps15,0.05481006818819001,0.2248358866428931,0.7087064793503316,NS
Tmem205,0.21569422489191314,0.2248236110311921,0.7087064793503316,NS
HAG_029814,0.12775337880215165,0.22485942413424823,0.7087221482992753,NS
"Pms2,Rsph10b2",0.05739861854775816,0.22492624350826546,0.7088742212019079,NS
Sugp2,-0.4173710616131867,0.22499076397861575,0.7090190244028499,NS
Pusl1,-0.17328870091802084,0.2250332836858374,0.7090944778649318,NS
Jmjd4,-0.19065544560780623,0.2250935272828246,0.7091087004572074,NS
Pdha1,0.10804604417414776,0.22507824703549173,0.7091087004572074,NS
HNG_009638,0.2468137958078308,0.22505790987247326,0.7091087004572074,NS
Syn3,-0.15981260029636246,0.22518301912042318,0.7092735544075248,NS
Mettl11a,-0.05951451798598306,0.22516712104353176,0.7092735544075248,NS
Itpa,-0.09785720033493206,0.22523535481851753,0.7093585072154477,NS
Zfp653,-0.3087728989393952,0.22525912323650124,0.7093585072154477,NS
4632411B12Rik,-0.2062968821432083,0.22526573992627208,0.7093585072154477,NS
Rnft2,0.11780344810496754,0.22531475553703825,0.7094543304759403,NS
Trim66,-0.19571343873164748,0.22534291043567195,0.7094611201957195,NS
Armc9,-0.16931705352171944,0.22535408368367127,0.7094611201957195,NS
AU022793,-0.0591165523693528,0.22542379588248473,0.7096220630402612,NS
Ptprd,-0.2600275788598029,0.22546437407026862,0.7096327578339622,NS
Copz1,0.09107742617711967,0.2254628342195482,0.7096327578339622,NS
Slc45a3,-0.6163023245558992,0.2254841907974797,0.7096366172909057,NS
Ldb3,0.13926370977540053,0.2255486349359632,0.7097809144909799,NS
Insrr,0.4769370982612626,0.22565787915909655,0.7100661580464127,NS
HNG_000246,0.24703984452338168,0.2257219054832271,0.7101825828152705,NS
Atf3,-1.3383084684533677,0.22573208837099645,0.7101825828152705,NS
Zfp532,-0.2641480346680396,0.22576967755122654,0.7102423052155447,NS
Npr1,0.15826569222273768,0.22584120656288645,0.710408779309312,NS
Gm12830,0.08541526484002199,0.22587732566812002,0.7104638493246108,NS
Aim1l,-0.11702086598784894,0.22589827315637917,0.7104711941110081,NS
HAG_010829,0.1044621200028093,0.22593493470255535,0.7105279557971612,NS
Immp2l,0.19820979739846756,0.22597227846995985,0.7105868534274081,NS
Kti12,-0.10775776960332362,0.2261007204537136,0.7109321829620392,NS
Sema4c,-0.21211939734439733,0.22618180719108047,0.7110205998227612,NS
4930479D17Rik,0.02424243374875438,0.22625545730084495,0.7110205998227612,NS
Copg2,0.050446101340994254,0.2262964808563011,0.7110205998227612,NS
Ina,-0.07949071233522248,0.22624419067687077,0.7110205998227612,NS
Ifi203,-0.16378633776094542,0.22629074586161466,0.7110205998227612,NS
Gm12258.1,0.4620536723479596,0.22614851333618516,0.7110205998227612,NS
HNG_018744,-0.056659367399653354,0.22628722961859574,0.7110205998227612,NS
HNG_003978,0.2822750514478832,0.226194461034293,0.7110205998227612,NS
Cklf,-0.0706980826651229,0.2262253275379093,0.7110205998227612,NS
HND_001684,0.12450238063918373,0.22633977969760852,0.7110981128079927,NS
HNG_042294,0.10720750018278617,0.22636188904370666,0.7111090468748557,NS
Gm10615,0.5464066851081772,0.22654913887243067,0.7111407271173658,NS
Slc25a16,0.1743558940842691,0.2265854704770115,0.7111407271173658,NS
Nudt9,-0.14424361640452954,0.22654515999953959,0.7111407271173658,NS
Polr3c,-0.09485234397192333,0.22660781559500812,0.7111407271173658,NS
Dpt,-0.17024432168440773,0.22658749426937402,0.7111407271173658,NS
HNG_030704,-0.09332395024942516,0.22659171875816977,0.7111407271173658,NS
HNG_044989,0.37565395856108674,0.22642344538030099,0.7111407271173658,NS
HNG_042285,0.11957631343427011,0.22643344491816977,0.7111407271173658,NS
D830031N03Rik,-0.3517548765295606,0.22651140424419478,0.7111407271173658,NS
9430037G07Rik,0.2780255207986029,0.22660236349175078,0.7111407271173658,NS
Vwc2l,0.061117411537548585,0.22661416233510523,0.7111407271173658,NS
Alox15,-1.2017727331299453,0.2265037215503758,0.7111407271173658,NS
Sac3d1,-0.1314811367504194,0.22645077240023462,0.7111407271173658,NS
Myg1,-0.11642752384148203,0.22664631799388488,0.7111831689652752,NS
Exosc7,-0.16292138488790808,0.22681191828772168,0.7116442992667197,NS
Bmi1.1,0.06579266084944971,0.22686305560203268,0.7117462446322669,NS
Iscu,-0.11844165166184073,0.22691698386039122,0.7118569286586829,NS
HNG_002544,-0.1066884130413562,0.2270812518124251,0.7121528581810994,NS
Gm3414,-0.14391802906712226,0.22710459872782468,0.7121528581810994,NS
HNG_027698,0.07018149052617506,0.22709694996162813,0.7121528581810994,NS
4932438A13Rik,-0.32749539760366364,0.2270354307294746,0.7121528581810994,NS
Smt3h2-ps4,-0.035911968923239564,0.2271035239999971,0.7121528581810994,NS
C1qbp,-0.09286979355083069,0.22712680762597953,0.7121571656284341,NS
HNG_030717,-0.10811454943805925,0.22714328543241605,0.7121571656284341,NS
Gm13549,0.1445976648583157,0.22725890844778177,0.7123956336816989,NS
AK135894,-0.15638491371992258,0.22731265897105452,0.7123956336816989,NS
Rpl21-ps11,0.051852031855152914,0.22728455760434035,0.7123956336816989,NS
Ccdc61,-0.22171736624042016,0.22730889976256752,0.7123956336816989,NS
HAG_000800,0.06979309189982916,0.22729158432182814,0.7123956336816989,NS
Med12l,0.24633387501733406,0.2273595247394041,0.7124840143134827,NS
Cd3d,-0.29192370723719274,0.22738776813146014,0.7125140276731322,NS
HND_002365,0.016145780741295114,0.22764236799511417,0.7126988926717617,NS
Klk7,-0.05529073245629132,0.2276667911228808,0.7126988926717617,NS
HNG_009809,-0.2844216310740719,0.2275966354363354,0.7126988926717617,NS
Zfp335,-0.36654812936717196,0.2276413839634901,0.7126988926717617,NS
Mospd4,0.016145780741295114,0.22764236799511417,0.7126988926717617,NS
2610528E23Rik,-0.10356302324681366,0.22767081361310548,0.7126988926717617,NS
Gm10038,0.016145780741295114,0.22764236799511417,0.7126988926717617,NS
Btnl3,0.016145780741295114,0.22764236799511417,0.7126988926717617,NS
Gm4891,-0.05636242256638929,0.22761678655555864,0.7126988926717617,NS
Cd7,-0.3661471498908871,0.22750482957918056,0.7126988926717617,NS
Prdm16,0.21524602997960507,0.22760523228944904,0.7126988926717617,NS
Dpy19l1,-0.09390389404230959,0.22754211067688085,0.7126988926717617,NS
HNG_034496,0.41561934535794043,0.2277270155877137,0.7127155378290297,NS
1810013D10Rik,0.12287883632214402,0.2277020609900439,0.7127155378290297,NS
BC048766,0.0797667920106134,0.2277321443702367,0.7127155378290297,NS
Golga2,-0.26732814779158964,0.22776153736625263,0.7127490903709293,NS
Setx,-0.14450747112706175,0.2277807916145433,0.7127509121657797,NS
Rgs1,-0.720188086514499,0.22787304834376373,0.7129227113661297,NS
1300018J18Rik,-0.10526157040419282,0.22785731498130243,0.7129227113661297,NS
Fdps,-0.1172093797026017,0.22792252498047696,0.712949540328576,NS
Usf1,-0.13192870310760352,0.22791434550726813,0.712949540328576,NS
Fam176b,0.139992265050088,0.22795005998657641,0.712949540328576,NS
Olfr632,0.25287054371376727,0.22795633290658782,0.712949540328576,NS
Arih1,0.11016943014658764,0.22803138543947532,0.7131258434372973,NS
Mettl7b,-0.1399860661340192,0.22812011320543898,0.713324149584071,NS
HNG_027381,0.04954901819124944,0.2281321706518479,0.713324149584071,NS
Hmgb1,-0.08428124434268813,0.2281613423587284,0.713356930175885,NS
Slc35b4,-0.11315678525647055,0.22827961334270147,0.7136380829963415,NS
Rpl24,0.218649716311333,0.22828865743131943,0.7136380829963415,NS
Gm9959,0.03190163693881193,0.22832694397521797,0.7136993207846397,NS
AK135560,0.22630106818161,0.22842215633957622,0.71393847144799,NS
Tgds,-0.0971189835931705,0.22873110170348385,0.7148455554466502,NS
Hadh,0.17160592097536576,0.2287609714036357,0.7148803766205143,NS
HNG_007104,0.10704981685112541,0.22881176035172404,0.7149805596059274,NS
Acin1,-0.37559198974621744,0.22886060260939198,0.7150746437591644,NS
Tubgcp5,-0.22274778971522657,0.22891083940658333,0.7151730693917252,NS
Fam107b,0.10365490328071125,0.22901814299153891,0.7154497548304299,NS
Ss18l1,-0.18967264988736998,0.2292106882252581,0.7159926670159209,NS
Zfp113,0.046279469164677955,0.22939449382676444,0.7162737520126996,NS
Cd6,-0.11613233713472015,0.22934987572364823,0.7162737520126996,NS
Ptplad1,0.08598793061385646,0.22937922507717448,0.7162737520126996,NS
HAG_034958,0.2694542559650719,0.22933322496165598,0.7162737520126996,NS
Zcchc24,0.06340345200503616,0.22937180782469516,0.7162737520126996,NS
C86187,0.03294281115421457,0.22941493150261547,0.7162789763878487,NS
Fam136a,0.14462900331591655,0.2294730384132178,0.7163947337250907,NS
HNG_036040,0.077196505790703,0.22948954217726103,0.7163947337250907,NS
4932435O22Rik,-0.14480318733112177,0.22957213284622044,0.7165939533081958,NS
Sftpb,0.1234109823591385,0.22959457478559236,0.7166054054550802,NS
Avil,0.11903995435581385,0.22978662352971516,0.7171461853794692,NS
Ap2m1,0.0642047305061908,0.2298190049891134,0.7171886084405197,NS
Gm14047,0.09394286116003259,0.2298823321489822,0.7172103296110297,NS
Vbp1,0.2132767427810469,0.22988010486812088,0.7172103296110297,NS
AK203176,0.05897202016749013,0.22987050479993987,0.7172103296110297,NS
Cops7b,-0.09793576670361315,0.2299104578960867,0.7172394572416984,NS
Hps4,-0.20763163702035126,0.2299897078708575,0.717428056618973,NS
HAG_015707,0.20262412315284095,0.23006851886667337,0.7175566224510708,NS
HNG_008583,0.06879592321123462,0.2300636989274425,0.7175566224510708,NS
Trmt12,0.14448302562184834,0.23009419574126427,0.7175780751499624,NS
Ccdc144b,0.044677187538833915,0.2302933589764423,0.7181405194713467,NS
Sacm1l,0.14226650069522506,0.23031542061056973,0.7181506482230573,NS
Sec24c,0.048799003269698105,0.23034862849901577,0.7181955278170735,NS
Pgm3,-0.081623866588731,0.23038933515566634,0.7182637783046468,NS
Mir1938,-0.025858698769252293,0.230514052535421,0.7183006051740483,NS
5730494N06Rik,0.12014567247527008,0.23049334387565032,0.7183006051740483,NS
Tor1aip1,0.058719377874836276,0.23045463887536205,0.7183006051740483,NS
AK041795,-0.08041933235401871,0.23051075878132612,0.7183006051740483,NS
HND_001410,0.07947398586229838,0.2305126561784608,0.7183006051740483,NS
Tmem68,-0.09934055077675197,0.23049794424941294,0.7183006051740483,NS
HNG_013281,-0.025852383055638202,0.23054783588766706,0.7183186815175319,NS
Mtmr11,0.23623996657336566,0.2305574894150896,0.7183186815175319,NS
HNG_010458,0.14509587752467223,0.23062957420311567,0.718425992041891,NS
Ccrl1,-0.16626676817376973,0.23061802188838662,0.718425992041891,NS
Litaf,0.16407004581314588,0.23069548597611259,0.7185140413413976,NS
1700012B09Rik,0.04875256049047687,0.23069416290234485,0.7185140413413976,NS
Fv1,-0.12230814334063478,0.23078306694623885,0.718728174224674,NS
Arap2,-0.18854055376350765,0.23085375483365886,0.7188629008543593,NS
HNG_014442,-0.06648170910965898,0.23088282417673806,0.7188629008543593,NS
HAG_021936,-0.13812257077714118,0.23087575521126935,0.7188629008543593,NS
Fgf10,-0.06647847802199658,0.23090676894936643,0.7188788177420451,NS
Txnl4a,-0.053237900703205554,0.23093335092912792,0.7189029417441422,NS
HNG_003007,0.08396289455131933,0.23097838683047886,0.7189573122848638,NS
HNG_016973,-0.06486802102185865,0.23100732042266203,0.7189573122848638,NS
Gm12602,-0.06431389543442198,0.23100556208858988,0.7189573122848638,NS
HNG_002776,-0.0776292205810862,0.23105560530879304,0.7189903453042511,NS
HNG_024917,0.12387182679569597,0.23105190039937215,0.7189903453042511,NS
Fbxl13,-0.13104829377330648,0.23108476836722122,0.7190224794680118,NS
Gm6938,-0.06414139266083878,0.23116862814493525,0.7192022044761498,NS
Slc25a30,0.07397148591015146,0.23118021190721885,0.7192022044761498,NS
Actn4,-0.18581107187735135,0.23129232167546993,0.7192578821178035,NS
Gm10343,0.2600405932068255,0.2312876342653217,0.7192578821178035,NS
HAG_021042,0.23631720508533638,0.2312592744209016,0.7192578821178035,NS
Dock6,0.31084870232789985,0.23126607255195678,0.7192578821178035,NS
HNG_036462,-0.03589221014479313,0.23125521481013567,0.7192578821178035,NS
BC145649,-0.11350037073526781,0.23132308032826138,0.7192949350187677,NS
HNG_016480,0.20170359167249308,0.23137046400279349,0.7193836728773018,NS
Rpl23a-ps3,0.2105101822938762,0.2314068093214292,0.7194137637363569,NS
BC018507,-0.28386623021765356,0.2314178351912063,0.7194137637363569,NS
Ccdc159,0.26412502562651263,0.23145546434748146,0.7194721486215034,NS
