geneSymbol,log2FC,p_value,FDR,type,young_promoter_methylation,young_CpG_count,aged_promoter_methylation,aged_CpG_count,promoter_methylation_change,multiomics_pattern
Nomo1,0.3709354145341503,0.0001279615291355,0.0100671588941372,UP,0.8461538461538461,13.0,0.6568181818181817,22,-0.1893356643356644,RNA_UP_METHYLATION_DOWN
Mttp,0.5313162088711119,0.0001271730296492,0.0100671588941372,UP,0.019571428571428573,63.0,0.0520625,32,0.032491071428571425,RNA_UP_METHYLATION_UP
Ccbe1,2.473601109778353,0.0001280048962738,0.0100671588941372,UP,0.1687857142857143,42.0,0.22580645161290322,31,0.05702073732718893,RNA_UP_METHYLATION_UP
Tex16,0.5266272785026502,0.0001287874709153,0.0100946105539658,UP,1.0,4.0,1.0,2,0.0,insufficient_WGBS_data
Fam115c,0.7044799950275054,0.0001295629836361,0.0101230277255002,UP,0.17647058823529413,17.0,0.36764705882352944,17,0.1911764705882353,RNA_UP_METHYLATION_UP
Mocos,0.853541509464685,0.000129680408618,0.0101230277255002,UP,0.21926666666666664,30.0,0.3842212121212122,33,0.16495454545454555,RNA_UP_METHYLATION_UP
Htr2a,0.3178720025720984,0.0001299539891705,0.010123680968608,UP,0.32553846153846155,13.0,0.6324166666666667,12,0.3068782051282052,RNA_UP_METHYLATION_UP
Homer2,0.6440715937580448,0.0001317703066501,0.0102027102341745,UP,0.86335,20.0,0.3055555555555556,54,-0.5577944444444444,RNA_UP_METHYLATION_DOWN
Abcb1a,0.8534448347321089,0.0001315371662521,0.0102027102341745,UP,0.6877333333333334,15.0,0.7304117647058823,17,0.0426784313725489,RNA_UP_METHYLATION_UP
Epas1,1.2152026749753264,0.0001314908508313,0.0102027102341745,UP,0.10227118644067797,59.0,0.037037037037037035,27,-0.06523414940364093,RNA_UP_METHYLATION_DOWN
Zyx,-0.4006733402579803,0.0001323070230708,0.0102201234454247,DN,0.37227272727272726,33.0,0.2803030303030303,33,-0.09196969696969698,RNA_DOWN_METHYLATION_DOWN
4930548J01Rik,0.3111611331056785,0.0001327984184462,0.0102201234454247,UP,0.7856923076923077,13.0,0.9753333333333334,18,0.1896410256410257,RNA_UP_METHYLATION_UP
Pitpnb,0.0787021645395666,0.0001325542195328,0.0102201234454247,UP,0.373,21.0,0.4130869565217391,23,0.0400869565217391,RNA_UP_METHYLATION_UP
Ghr,0.9763304379869976,0.0001353154021281,0.0103726869433753,UP,0.36217948717948717,39.0,0.30507894736842106,38,-0.05710053981106611,RNA_UP_METHYLATION_DOWN
Gimap7,-0.7965556429651283,0.0001353242716598,0.0103726869433753,DN,0.8,5.0,0.8571428571428571,7,0.05714285714285705,RNA_DOWN_METHYLATION_UP
Pik3cg,-0.2894560283177476,0.0001357875467312,0.0103873391459388,DN,0.2864375,16.0,0.2487857142857143,14,-0.03765178571428571,RNA_DOWN_METHYLATION_DOWN
Dusp8,-0.2560032535659681,0.0001368725378928,0.0104482695022215,DN,0.12047058823529412,34.0,0.23214285714285715,42,0.11167226890756303,RNA_DOWN_METHYLATION_UP
Spnb3,2.142633416764531,0.0001374477685591,0.0104482695022215,UP,1.0,14.0,0.8190714285714286,14,-0.18092857142857144,RNA_UP_METHYLATION_DOWN
Akr1c12,-0.6435626323920238,0.0001373777679691,0.0104482695022215,DN,0.8571428571428571,7.0,0.6857142857142857,7,-0.17142857142857137,RNA_DOWN_METHYLATION_DOWN
Cd163,-0.651003363155898,0.0001376789154253,0.0104482695022215,DN,0.8901363636363636,22.0,0.9351666666666666,18,0.045030303030302976,RNA_DOWN_METHYLATION_UP
Spon1,1.365755393074141,0.0001396669001222,0.0105781049830719,UP,0.4632352941176471,17.0,0.17004761904761903,21,-0.2931876750700281,RNA_UP_METHYLATION_DOWN
Dpy19l2,1.4857649305131333,0.0001407977562054,0.010642637524506,UP,0.54215,20.0,0.5125,20,-0.029650000000000065,RNA_UP_METHYLATION_DOWN
Aspa,1.1986404079642266,0.0001412547033996,0.0106560761623909,UP,0.7,10.0,0.5,12,-0.19999999999999996,RNA_UP_METHYLATION_DOWN
Hsf4,1.133902656672265,0.0001431043673906,0.0107531100630641,UP,0.2888181818181818,88.0,0.36852222222222225,90,0.07970404040404044,RNA_UP_METHYLATION_UP
E2f1,-0.6179824602599062,0.000142839799869,0.0107531100630641,DN,0.4138888888888889,18.0,0.25672972972972974,37,-0.15715915915915918,RNA_DOWN_METHYLATION_DOWN
Limch1,1.6691217099328282,0.0001436122019107,0.0107680160691183,UP,0.46875,32.0,0.7727272727272727,11,0.3039772727272727,RNA_UP_METHYLATION_UP
Sel1l3,1.4477488426458205,0.0001438669232749,0.0107680160691183,UP,0.03602702702702702,37.0,0.08064516129032258,31,0.044618134263295556,RNA_UP_METHYLATION_UP
Gulo,0.5482080496099875,0.0001446368932963,0.0108044608432681,UP,0.8078947368421052,19.0,0.6695652173913044,23,-0.13832951945080085,RNA_UP_METHYLATION_DOWN
Rbbp9,0.2563758696147502,0.0001456365788571,0.0108156410275012,UP,0.8315789473684211,19.0,0.8859473684210526,19,0.05436842105263151,RNA_UP_METHYLATION_UP
5730577I03Rik,0.3350437164023703,0.0001454877530783,0.0108156410275012,UP,0.21570588235294116,34.0,0.43883333333333335,12,0.2231274509803922,RNA_UP_METHYLATION_UP
Abcb1b,0.4169227588106325,0.0001453514438818,0.0108156410275012,UP,0.9020833333333332,12.0,0.5650000000000001,20,-0.3370833333333332,RNA_UP_METHYLATION_DOWN
HAG_025266,1.4865806893098767,0.0001461984407813,0.0108207658567064,UP,0.75,9.0,0.9620909090909091,11,0.2120909090909091,RNA_UP_METHYLATION_UP
Srd5a1,0.9085111629529194,0.0001462725343723,0.0108207658567064,UP,0.18421052631578946,19.0,0.0528169014084507,71,-0.13139362490733875,RNA_UP_METHYLATION_DOWN
Sema3e,1.1586015089060393,0.0001477197896361,0.010906692088956,UP,0.6007391304347827,23.0,0.8974615384615384,13,0.29672240802675576,RNA_UP_METHYLATION_UP
Xylt1,-0.6022468775280361,0.0001482679435099,0.010926030771545,DN,0.195,25.0,0.18889999999999998,30,-0.006100000000000022,RNA_DOWN_METHYLATION_DOWN
1700030J22Rik,0.3124444039491389,0.0001496499012924,0.0109662689707655,UP,0.29069767441860467,43.0,0.14226829268292684,41,-0.14842938173567782,RNA_UP_METHYLATION_DOWN
Rbpjl,1.986164103618993,0.0001492855075748,0.0109662689707655,UP,0.3709677419354839,31.0,0.35648484848484846,33,-0.014482893450635415,RNA_UP_METHYLATION_DOWN
Gstt1,0.6069827848372809,0.0001496758391954,0.0109662689707655,UP,0.7606923076923077,26.0,0.8625,20,0.10180769230769238,RNA_UP_METHYLATION_UP
Gm4980,0.5995704124999663,0.0001516414002367,0.0110889952678844,UP,0.3931818181818182,22.0,0.3684210526315789,19,-0.02476076555023926,RNA_UP_METHYLATION_DOWN
Pcdhb17,0.8003137494774477,0.0001550772740701,0.0113046160661455,UP,0.6690476190476191,21.0,0.484375,16,-0.1846726190476191,RNA_UP_METHYLATION_DOWN
Vrk1,-0.2514097543007718,0.000155182301652,0.0113046160661455,DN,0.7238,35.0,0.5744038461538461,52,-0.1493961538461539,RNA_DOWN_METHYLATION_DOWN
Cdk5r1,-0.4653814040659532,0.0001562786784677,0.0113627994561317,DN,0.3644782608695652,46.0,0.5326315789473685,38,0.16815331807780326,RNA_DOWN_METHYLATION_UP
Hist1h2ac,-1.2696689867488278,0.0001566699432744,0.0113695913967179,DN,0.2755102040816326,49.0,0.0028039215686274507,51,-0.27270628251300516,RNA_DOWN_METHYLATION_DOWN
4933431E20Rik,0.3926478604434127,0.0001580465412994,0.0114044472107387,UP,0.77664,25.0,0.8333333333333334,21,0.05669333333333337,RNA_UP_METHYLATION_UP
HAG_008637,0.403434949166833,0.0001577755411083,0.0114044472107387,UP,0.9230769230769231,13.0,0.8610833333333333,12,-0.061993589743589816,RNA_UP_METHYLATION_DOWN
Fgf3,-0.6766407787945719,0.000157604616152,0.0114044472107387,DN,0.20002564102564102,39.0,0.24472222222222217,36,0.04469658119658115,RNA_DOWN_METHYLATION_UP
HND_003363,0.1933561841243454,0.000158528443694,0.0114176372692255,UP,0.6628181818181818,22.0,0.4849459459459461,37,-0.17787223587223566,RNA_UP_METHYLATION_DOWN
Apol7e,0.7691767864935004,0.0001594822898339,0.0114264530974035,UP,0.6860833333333333,12.0,0.5435384615384616,13,-0.14254487179487163,RNA_UP_METHYLATION_DOWN
Dtl,-0.5115856483911196,0.0001592119358312,0.0114264530974035,DN,0.05816393442622951,61.0,0.07123943661971831,71,0.013075502193488797,RNA_DOWN_METHYLATION_UP
Plscr1,0.7707874219171629,0.0001595488709241,0.0114264530974035,UP,0.35185714285714287,21.0,0.05715,20,-0.2947071428571429,RNA_UP_METHYLATION_DOWN
Acaca,-0.2249741759815737,0.0001609989335195,0.0115087102814756,DN,1.0,7.0,0.875,8,-0.125,RNA_DOWN_METHYLATION_DOWN
HNG_033449,0.4925007267426796,0.0001653015572957,0.0117941888693353,UP,0.76336,25.0,0.5242424242424243,33,-0.23911757575757575,RNA_UP_METHYLATION_DOWN
Col5a2,-1.3677018137576735,0.0001660905258232,0.0118283722979978,DN,0.7142857142857143,7.0,0.71875,8,0.004464285714285698,RNA_DOWN_METHYLATION_UP
Coro2a,-0.5237495889157575,0.0001665529194365,0.0118392142285537,DN,0.43652380952380954,21.0,0.270825,40,-0.16569880952380955,RNA_DOWN_METHYLATION_DOWN
Cd37,-1.0492241162406222,0.0001669964255261,0.0118486757531333,DN,0.638304347826087,46.0,0.7245283018867925,53,0.08622395406070549,RNA_DOWN_METHYLATION_UP
HNG_012845,0.5798617644624642,0.0001693436939771,0.0119929266910882,UP,0.8512941176470589,17.0,0.9061428571428571,14,0.05484873949579827,RNA_UP_METHYLATION_UP
Rad51,-0.4131513578617509,0.000170416967601,0.0120243188304404,DN,0.29310344827586204,29.0,0.3228571428571429,35,0.029753694581280854,RNA_DOWN_METHYLATION_UP
Ebi3,-1.170241887358964,0.0001702749043572,0.0120243188304404,DN,0.7291666666666666,12.0,0.85,15,0.12083333333333335,RNA_DOWN_METHYLATION_UP
AK083197,1.0981225328047164,0.0001709278081435,0.0120381112406905,UP,0.875,4.0,1.0,4,0.125,RNA_UP_METHYLATION_UP
Crebl2,0.4929700214622654,0.000171631325116,0.012052853923317,UP,0.21052631578947367,38.0,0.2599,30,0.04937368421052635,RNA_UP_METHYLATION_UP
Wnt5a,1.3693147144243654,0.0001717686402149,0.012052853923317,UP,0.14772727272727273,44.0,0.10580952380952381,63,-0.04191774891774892,RNA_UP_METHYLATION_DOWN
HNG_004352,1.4920725718461552,0.0001722135496557,0.0120619002155244,UP,0.8962777777777777,18.0,0.8333333333333334,24,-0.06294444444444436,RNA_UP_METHYLATION_DOWN
HNG_024677,-0.1079504879598382,0.0001733261689723,0.0121175943626635,DN,0.9791666666666666,12.0,0.9464285714285714,14,-0.03273809523809523,RNA_DOWN_METHYLATION_DOWN
Cd244,-1.3271065922021648,0.0001764799259071,0.0123155241896291,DN,0.7796666666666666,9.0,0.49945454545454543,11,-0.2802121212121212,RNA_DOWN_METHYLATION_DOWN
Fam19a5,0.6818968732551005,0.0001784712044533,0.0124317569642226,UP,0.3453529411764706,17.0,0.5,21,0.15464705882352942,RNA_UP_METHYLATION_UP
Tmem150b,-0.6797653048422148,0.0001799615805934,0.0125127385326292,DN,0.7655666666666667,30.0,0.7444583333333333,24,-0.021108333333333396,RNA_DOWN_METHYLATION_DOWN
B230219D22Rik,0.1125129261853601,0.000180483439188,0.0125262069830667,UP,0.7,10.0,0.043,31,-0.6569999999999999,RNA_UP_METHYLATION_DOWN
Tm4sf1,2.337405049125822,0.0001810343412232,0.0125416386082979,UP,0.6266,5.0,0.7778333333333333,6,0.15123333333333322,RNA_UP_METHYLATION_UP
HNG_016886,1.1626211835979603,0.0001821428121129,0.0125727946183987,UP,0.9229375,16.0,0.9411764705882353,17,0.018238970588235315,RNA_UP_METHYLATION_UP
Dut,-0.2784284308981171,0.0001820617432032,0.0125727946183987,DN,0.28335,20.0,0.6041875,16,0.3208375,RNA_DOWN_METHYLATION_UP
HNG_029339,-0.2863057352802374,0.0001829899953192,0.0126084731070868,DN,0.6666666666666666,9.0,0.45454545454545453,11,-0.2121212121212121,RNA_DOWN_METHYLATION_DOWN
HNG_031394,0.796830811966552,0.000184031531376,0.0126573902985312,UP,1.0,7.0,0.9642857142857143,7,-0.0357142857142857,RNA_UP_METHYLATION_DOWN
Mdga1,-1.6983684915132162,0.0001849615717749,0.0126756788470225,DN,0.037037037037037035,54.0,0.0,103,-0.037037037037037035,RNA_DOWN_METHYLATION_DOWN
HND_001023,0.1054974615185127,0.0001848828165324,0.0126756788470225,UP,0.8235294117647058,17.0,0.9055555555555556,18,0.08202614379084971,RNA_UP_METHYLATION_UP
Thbd,0.7358284346190391,0.0001854595618232,0.0126870293797789,UP,0.24095238095238097,21.0,0.09334285714285716,35,-0.1476095238095238,RNA_UP_METHYLATION_DOWN
Atp8a2,-0.6805113441288628,0.0001859547951144,0.0126981510538593,DN,0.4697272727272727,22.0,0.8461538461538461,13,0.37642657342657343,RNA_DOWN_METHYLATION_UP
Gcnt1,0.2899797087639282,0.0001873441720736,0.0127701816721329,UP,0.8625,16.0,0.9875,16,0.125,RNA_UP_METHYLATION_UP
Enpp5,1.624751318772434,0.0001893270274534,0.012770400259159,UP,0.5256153846153846,13.0,0.40625,16,-0.1193653846153846,RNA_UP_METHYLATION_DOWN
HAG_010450,1.2834078219617964,0.000187967842919,0.012770400259159,UP,0.9606666666666667,24.0,0.9526315789473685,19,-0.008035087719298173,RNA_UP_METHYLATION_DOWN
Pmf1,-0.4771326612600655,0.0001888600530707,0.012770400259159,DN,0.5333928571428571,28.0,0.452448275862069,29,-0.08094458128078813,RNA_DOWN_METHYLATION_DOWN
Gypa,-1.5778783713975943,0.000188405597886,0.012770400259159,DN,0.26009302325581396,43.0,0.21063829787234042,47,-0.049454725383473536,RNA_DOWN_METHYLATION_DOWN
HAG_027714,0.2710847639731231,0.0001892362585088,0.012770400259159,UP,0.875,12.0,0.9510000000000001,17,0.07600000000000007,RNA_UP_METHYLATION_UP
Basp1,0.5482597795417989,0.000189354672186,0.012770400259159,UP,0.00923076923076923,65.0,0.05102040816326531,49,0.04178963893249608,RNA_UP_METHYLATION_UP
Mid2,0.7306760036392705,0.0001900607543101,0.012787644356401,UP,0.8636363636363636,11.0,0.875,8,0.011363636363636354,RNA_UP_METHYLATION_UP
HNG_045522,-0.8144379894442335,0.0001902803624236,0.012787644356401,DN,0.8181818181818182,22.0,0.8958333333333334,24,0.07765151515151514,RNA_DOWN_METHYLATION_UP
HNG_018105,0.7133794288472188,0.0001922798922666,0.0128316574258818,UP,0.48715384615384616,13.0,0.548625,16,0.06147115384615387,RNA_UP_METHYLATION_UP
Hrh2,0.5331921249254443,0.000192054448501,0.0128316574258818,UP,0.52,25.0,0.5726538461538462,26,0.05265384615384616,RNA_UP_METHYLATION_UP
HAG_022038,0.7236811371299572,0.0001914686020017,0.0128316574258818,UP,0.7643000000000001,10.0,0.8888888888888888,9,0.12458888888888875,RNA_UP_METHYLATION_UP
HNG_004218,-0.3029804927770572,0.0001916434514322,0.0128316574258818,DN,0.85,15.0,0.47614285714285715,14,-0.37385714285714283,RNA_DOWN_METHYLATION_DOWN
HNG_019885,-0.8598233959355033,0.0001933982154587,0.0128837638403005,DN,0.7976428571428571,14.0,0.8800000000000001,20,0.08235714285714302,RNA_DOWN_METHYLATION_UP
HNG_022471,0.7875705007582672,0.0001948943231419,0.0129608120260866,UP,0.38461538461538464,13.0,0.4227894736842106,19,0.03817408906882597,RNA_UP_METHYLATION_UP
Cfc1,-0.4050372133512667,0.00019567081385,0.0129898196631055,DN,0.11116666666666668,6.0,0.0,7,-0.11116666666666668,RNA_DOWN_METHYLATION_DOWN
Dtna,1.2750211541986114,0.0001962065641412,0.0130027725111076,UP,0.5714285714285714,14.0,0.4322666666666667,15,-0.1391619047619047,RNA_UP_METHYLATION_DOWN
Rasa3,-0.3128796053499982,0.0001974337507418,0.0130614231080042,DN,0.43490625,32.0,0.26086363636363635,44,-0.17404261363636364,RNA_DOWN_METHYLATION_DOWN
Hmgb2,-0.5642187676691952,0.0001981454262663,0.013063224890222,DN,0.12346296296296295,54.0,0.21035294117647063,68,0.08688997821350768,RNA_DOWN_METHYLATION_UP
Fam83g,0.7335726119228447,0.0001978263723896,0.013063224890222,UP,0.3333333333333333,33.0,0.25,53,-0.08333333333333331,RNA_UP_METHYLATION_DOWN
Afg3l1,-0.2302226145616632,0.0001994869920027,0.0131191904018202,DN,0.2729423076923077,52.0,0.3287741935483871,62,0.0558318858560794,RNA_DOWN_METHYLATION_UP
Vdr,0.4303772791502736,0.0001996816940023,0.0131191904018202,UP,0.086,31.0,0.2,25,0.11400000000000002,RNA_UP_METHYLATION_UP
Pdgfc,-0.6951753197827015,0.0002007893751865,0.0131692990199694,DN,0.8676470588235294,17.0,0.8239375,16,-0.04370955882352945,RNA_DOWN_METHYLATION_DOWN
Tmem159,0.3442783260385438,0.0002015509567846,0.0131965748239868,UP,0.5714285714285714,14.0,0.39175000000000004,24,-0.17967857142857135,RNA_UP_METHYLATION_DOWN
Ptpru,1.277200649594949,0.000202726305814,0.0132037838955941,UP,0.4289672131147541,61.0,0.47361666666666663,60,0.04464945355191252,RNA_UP_METHYLATION_UP
Bid,-0.3165898514294341,0.000203044670091,0.0132037838955941,DN,0.45454545454545453,22.0,0.8114210526315789,19,0.3568755980861244,RNA_DOWN_METHYLATION_UP
C1qa,-0.873168430725503,0.0002020739153584,0.0132037838955941,DN,0.8229375,16.0,0.7737222222222222,18,-0.04921527777777779,RNA_DOWN_METHYLATION_DOWN
HAG_010588,0.1173728227613359,0.0002026599924628,0.0132037838955941,UP,0.9090909090909091,11.0,0.9860833333333333,12,0.07699242424242425,RNA_UP_METHYLATION_UP
Gnptg,0.4585220059642134,0.0002050759743352,0.0133131974359244,UP,0.6594347826086956,23.0,0.36363636363636365,44,-0.29579841897233194,RNA_UP_METHYLATION_DOWN
Gpr124,-0.8453034628193046,0.0002056704304752,0.0133272149090994,DN,0.2897037037037037,27.0,0.5333571428571429,14,0.24365343915343918,RNA_DOWN_METHYLATION_UP
Nat15,-0.1092551166363051,0.0002059901707106,0.0133272149090994,DN,0.2631578947368421,38.0,0.2857142857142857,28,0.022556390977443608,RNA_DOWN_METHYLATION_UP
Spats2,1.2611816260291948,0.0002063523509665,0.013328057429944,UP,0.08332835820895523,67.0,0.038461538461538464,52,-0.04486681974741677,RNA_UP_METHYLATION_DOWN
Gstm1,0.538402698515613,0.0002071232089247,0.0133552485322227,UP,0.2738,35.0,0.39285714285714285,35,0.11905714285714286,RNA_UP_METHYLATION_UP
4930506M07Rik,0.6994725887618358,0.0002094763454722,0.0133972678530426,UP,0.8246190476190476,21.0,0.7521578947368421,19,-0.07246115288220545,RNA_UP_METHYLATION_DOWN
Gm13546,1.0973500390146524,0.0002098229634364,0.0133972678530426,UP,0.8229375,16.0,0.7431176470588234,17,-0.07981985294117655,RNA_UP_METHYLATION_DOWN
Cd38,1.7405666693669866,0.0002092248468932,0.0133972678530426,UP,0.838,9.0,0.749,8,-0.08899999999999997,RNA_UP_METHYLATION_DOWN
Pcdhb2,0.4385627292770188,0.0002098807025075,0.0133972678530426,UP,0.25,10.0,0.45235714285714285,14,0.20235714285714285,RNA_UP_METHYLATION_UP
Glipr1,0.2479824478047216,0.0002089248022686,0.0133972678530426,UP,0.625,8.0,0.1875,4,-0.4375,RNA_UP_METHYLATION_DOWN
Gprin2,0.8018646593304137,0.0002089803463317,0.0133972678530426,UP,0.6174090909090909,22.0,0.9215882352941176,17,0.3041791443850267,RNA_UP_METHYLATION_UP
Tpcn1,-0.3522217979985855,0.0002109371204214,0.0134243895526615,DN,0.32592592592592595,27.0,0.3333333333333333,33,0.007407407407407363,RNA_DOWN_METHYLATION_UP
Nudt3,-0.1240257118664995,0.0002110089524153,0.0134243895526615,DN,0.20131481481481484,54.0,0.5791818181818182,22,0.3778670033670034,RNA_DOWN_METHYLATION_UP
BC013712,-0.4885594808987008,0.0002120207380047,0.0134663154927073,DN,0.3806111111111111,18.0,0.5576923076923077,13,0.1770811965811966,RNA_DOWN_METHYLATION_UP
Fam181b,-0.5964766225687343,0.0002140344262119,0.013571631424191,DN,0.7722666666666667,15.0,0.50168,25,-0.27058666666666664,RNA_DOWN_METHYLATION_DOWN
Pom121,-0.3089541397566702,0.0002146290514575,0.013586766421624,DN,0.3256296296296296,54.0,0.3610188679245283,53,0.035389238294898706,RNA_DOWN_METHYLATION_UP
Mllt3,0.5537739171712808,0.0002180406985591,0.0137798833533081,UP,0.0,59.0,0.0,62,0.0,insufficient_WGBS_data
Oxr1,1.0241247809560583,0.0002204506951016,0.0138862111112525,UP,0.19248387096774194,31.0,0.26704545454545453,22,0.07456158357771259,RNA_UP_METHYLATION_UP
Susd1,-0.2864580161358265,0.0002203253453591,0.0138862111112525,DN,0.14742307692307693,26.0,0.09934615384615385,26,-0.04807692307692309,RNA_DOWN_METHYLATION_DOWN
Ndel1,0.1732706851755887,0.0002230531344559,0.0140269921720786,UP,0.175,20.0,0.11706451612903226,31,-0.057935483870967724,RNA_UP_METHYLATION_DOWN
Zfand6,0.2054509043911832,0.0002236641261522,0.0140353450432938,UP,0.0,4.0,0.0,7,0.0,insufficient_WGBS_data
Fzd3,0.6820848063917966,0.0002239213332119,0.0140353450432938,UP,0.7619285714285714,14.0,0.5833333333333334,15,-0.17859523809523803,RNA_UP_METHYLATION_DOWN
Tnfsf4,0.7478080405702197,0.0002264899441289,0.0141730723726101,UP,0.7315,18.0,0.5375,16,-0.19400000000000006,RNA_UP_METHYLATION_DOWN
4930412O13Rik,0.7017966722675288,0.0002271713347937,0.0141924454856729,UP,0.13575,52.0,0.13149090909090907,55,-0.004259090909090935,RNA_UP_METHYLATION_DOWN
Srsf2,-0.2628448375731871,0.0002290681897371,0.0142875668932147,DN,0.05813953488372093,86.0,0.07692307692307693,91,0.018783542039355998,RNA_DOWN_METHYLATION_UP
Aldh1a1,1.1140474474420268,0.0002299247534711,0.014317598188421,UP,0.7275,12.0,0.2347272727272727,11,-0.49277272727272736,RNA_UP_METHYLATION_DOWN
Sparcl1,-0.2272254098747436,0.0002318617992917,0.0144147045644374,DN,0.9471428571428571,35.0,0.8668333333333335,36,-0.08030952380952361,RNA_DOWN_METHYLATION_DOWN
Hrasls,0.2820001793135926,0.0002324884452398,0.014422929226745,UP,0.7159642857142857,28.0,0.8926818181818181,22,0.1767175324675324,RNA_UP_METHYLATION_UP
D930028M14Rik,-0.3528439382018142,0.0002327497748002,0.014422929226745,DN,0.30605999999999994,15.0,0.38,25,0.07394000000000006,RNA_DOWN_METHYLATION_UP
Pabpc4,-0.2834423922981397,0.0002352746889643,0.0144311476255901,DN,0.8733333333333333,15.0,0.27932142857142855,28,-0.5940119047619048,RNA_DOWN_METHYLATION_DOWN
HNG_013563,0.4828768081871946,0.0002352846152065,0.0144311476255901,UP,0.26,100.0,0.39661111111111114,54,0.13661111111111113,RNA_UP_METHYLATION_UP
HND_003229,0.9817342699430744,0.0002355060493012,0.0144311476255901,UP,0.6886315789473684,19.0,0.5921052631578947,19,-0.09652631578947368,RNA_UP_METHYLATION_DOWN
Actr3b,0.6991219714486165,0.0002333512914153,0.0144311476255901,UP,0.1875,16.0,0.3317777777777778,27,0.14427777777777778,RNA_UP_METHYLATION_UP
Bsn,-1.3455742242906277,0.0002355287899702,0.0144311476255901,DN,0.6107948717948718,39.0,0.6557826086956522,23,0.044987736900780395,RNA_DOWN_METHYLATION_UP
"Pcdha1,Pcdha10,Pcdha11,Pcdha12,Pcdha2,Pcdha3,Pcdha4,Pcdha4-g,Pcdha5,Pcdha6,Pcdha7,Pcdha8,Pcdha9,Pcdhac1,Pcdhac2,Pcdhga1,Pcdhga10,Pcdhga11,Pcdhga12,Pcdhga2,Pcdhga3,Pcdhga4,Pcdhga5,Pcdhga6,Pcdhga7,Pcdhga8,Pcdhga9,Pcdhgb1,Pcdhgb2,Pcdhgb4,Pcdhgb5,Pcdhgb6,Pcdhgb7,Pcdhgb8,Pcdhgc3,Pcdhgc4,Pcdhgc5",0.7189164452890946,0.0002343656706003,0.0144311476255901,UP,0.6434444444444445,18.0,0.7686428571428572,14,0.1251984126984127,RNA_UP_METHYLATION_UP
